time,joy_delta,joy_speed,lqg_delta,d_ff,lqg_speed,lqg_e_cg,lqg_e_cg_dot,lqg_theta_e,lqg_theta_e_dot,future_curvature,lqg_e_cg_hat,lqg_e_cg_dot_hat,lqg_theta_e_hat,lqg_theta_e_dot_hat,yaw,yaw_rate,vx,vy
75.722,0.0,0.0,-0.011,0.0,3.0,0.127,-0.004,-0.04,-0.055,0.0,0.109,-0.022,-0.018,-0.026,0.0,0.0,0.1,0.0
75.846,0.0,0.0,0.009,0.0,3.0,0.147,-0.005,-0.051,-0.229,0.0,0.116,-0.021,-0.02,-0.003,0.0,0.0,0.1,0.0
75.864,0.0,0.0,-0.016,0.0,3.0,0.147,-0.005,-0.051,0.0,0.0,0.129,-0.021,-0.021,-0.019,0.0,0.0,0.1,0.0
75.965,0.0,0.0,-0.007,0.0,3.0,0.152,-0.005,-0.048,0.062,0.0,0.136,-0.024,-0.024,-0.02,0.0,0.0,0.1,0.0
76.054,0.0,0.0,0.0,0.0,3.0,0.156,-0.003,-0.028,0.392,0.0,0.141,-0.027,-0.026,-0.009,0.0,0.0,0.1,0.0
76.069,0.0,0.0,-0.006,0.0,3.0,0.158,-0.002,-0.023,0.11,0.0,0.146,-0.027,-0.027,-0.009,0.0,0.0,0.1,0.0
76.138,0.0,0.0,-0.009,0.0,3.0,0.159,-0.004,-0.042,-0.374,0.0,0.149,-0.028,-0.027,-0.014,0.0,0.0,0.1,0.0
76.17,0.0,0.0,-0.006,0.0,3.0,0.16,-0.004,-0.044,-0.043,0.0,0.152,-0.032,-0.029,-0.013,0.0,0.0,0.1,0.0
76.223,0.0,0.0,0.002,0.0,3.0,0.158,-0.004,-0.037,0.143,0.0,0.153,-0.036,-0.03,-0.001,0.0,0.0,0.1,0.0
76.308,0.0,0.0,-0.003,0.0,3.0,0.16,-0.003,-0.027,0.197,0.0,0.152,-0.039,-0.03,0.001,0.0,0.0,0.1,0.0
76.342,0.0,0.0,-0.001,0.0,3.0,0.157,-0.003,-0.028,-0.025,0.0,0.153,-0.04,-0.029,0.006,0.0,0.0,0.1,0.0
76.368,0.0,0.0,-0.01,0.0,3.0,0.155,-0.003,-0.033,-0.106,0.0,0.152,-0.043,-0.028,-0.004,0.0,0.0,0.1,0.0
76.47,0.0,0.0,0.004,0.0,3.0,0.153,-0.003,-0.028,0.1,0.0,0.15,-0.045,-0.028,0.008,0.0,0.0,0.1,0.0
76.529,0.0,0.0,-0.004,0.0,3.0,0.145,-0.004,-0.044,-0.303,0.0,0.147,-0.047,-0.027,0.005,0.0,0.0,0.1,0.0
76.557,0.0,0.0,0.0,0.0,3.0,0.139,-0.003,-0.028,0.319,0.0,0.142,-0.053,-0.028,0.008,0.0,0.0,0.1,0.0
76.615,0.0,0.0,0.01,0.0,3.0,0.137,-0.003,-0.029,-0.021,0.0,0.137,-0.055,-0.026,0.023,0.0,0.0,0.1,0.0
76.641,0.0,0.0,-0.005,0.0,3.0,0.139,-0.004,-0.043,-0.291,0.0,0.133,-0.057,-0.024,0.014,0.0,0.0,0.1,0.0
76.67,0.0,0.0,0.004,0.0,3.0,0.132,-0.003,-0.033,0.204,0.0,0.131,-0.057,-0.023,0.02,0.0,0.0,0.1,0.0
76.737,0.0,0.0,-0.003,0.0,3.0,0.131,-0.004,-0.039,-0.116,0.0,0.127,-0.059,-0.022,0.013,0.0,0.0,0.1,0.0
76.762,0.0,0.0,0.006,0.0,3.0,0.13,-0.004,-0.042,-0.069,0.0,0.124,-0.06,-0.021,0.019,0.0,0.0,0.1,0.0
76.846,0.0,0.0,-0.001,0.0,3.0,0.127,-0.003,-0.031,0.227,0.0,0.122,-0.061,-0.02,0.014,0.0,0.0,0.1,0.0
76.888,0.0,0.0,0.004,0.0,3.0,0.125,-0.003,-0.028,0.056,0.0,0.12,-0.059,-0.019,0.017,0.0,0.0,0.1,0.0
76.907,0.0,0.0,-0.003,0.0,3.0,0.123,-0.004,-0.036,-0.15,0.0,0.118,-0.058,-0.018,0.009,0.0,0.0,0.1,0.0
76.982,0.0,0.0,0.002,0.0,3.0,0.125,-0.004,-0.04,-0.095,0.0,0.116,-0.058,-0.018,0.01,0.0,0.0,0.1,0.0
77.014,0.0,0.0,0.001,0.0,3.0,0.122,-0.003,-0.032,0.166,0.0,0.115,-0.057,-0.017,0.009,0.0,0.0,0.1,0.0
77.101,0.0,0.0,0.001,0.0,3.0,0.123,-0.004,-0.039,-0.137,0.0,0.114,-0.056,-0.017,0.008,0.0,0.0,0.1,0.0
77.148,0.0,0.0,0.0,0.0,3.0,0.108,-0.002,-0.018,0.424,0.0,0.114,-0.055,-0.017,0.007,0.0,0.0,0.1,0.0
77.187,0.0,0.0,0.001,0.0,3.0,0.1,0.002,0.016,0.673,0.0,0.107,-0.056,-0.016,0.007,0.0,0.0,0.1,0.0
77.23,0.0,0.0,0.007,0.0,3.0,0.099,-0.002,-0.02,-0.717,0.0,0.1,-0.05,-0.014,0.016,0.0,0.0,0.1,0.0
77.283,0.0,0.0,-0.012,0.0,3.0,0.104,-0.005,-0.048,-0.564,0.0,0.096,-0.051,-0.014,-0.006,0.0,0.0,0.1,0.0
77.331,0.0,0.0,0.015,0.0,3.0,0.104,-0.005,-0.046,0.042,0.0,0.096,-0.05,-0.014,0.016,0.0,0.0,0.1,0.0
77.4,0.0,0.0,-0.005,0.0,3.0,0.107,-0.006,-0.062,-0.316,0.0,0.096,-0.052,-0.015,0.005,0.0,0.0,0.1,0.0
77.481,0.0,0.0,0.01,0.0,3.0,0.113,-0.004,-0.037,0.492,0.0,0.097,-0.053,-0.015,0.016,0.0,0.0,0.1,0.0
77.516,0.0,0.0,0.001,0.0,3.0,0.114,-0.002,-0.021,0.323,0.0,0.101,-0.05,-0.014,0.014,0.0,0.0,0.1,0.0
77.619,0.0,0.0,-0.009,0.0,3.0,0.095,-0.005,-0.046,-0.493,0.0,0.103,-0.046,-0.013,-0.001,0.0,0.0,0.1,0.0
77.718,0.0,0.0,-0.004,0.0,3.0,0.077,-0.005,-0.05,-0.097,0.0,0.096,-0.053,-0.016,-0.008,0.0,0.0,0.1,0.0
77.739,0.0,0.0,0.029,0.0,3.0,0.079,-0.004,-0.041,0.192,0.0,0.082,-0.061,-0.017,0.032,0.0,0.0,0.1,0.0
77.758,0.0,0.0,0.013,0.0,3.0,0.08,-0.003,-0.034,0.134,0.0,0.076,-0.062,-0.015,0.042,0.0,0.0,0.1,0.0
77.879,0.0,0.0,0.002,0.0,3.0,0.085,-0.002,-0.021,0.253,0.0,0.073,-0.061,-0.012,0.034,0.0,0.0,0.1,0.0
77.911,0.0,0.0,0.001,0.0,3.0,0.079,-0.002,-0.016,0.109,0.0,0.074,-0.055,-0.009,0.027,0.0,0.0,0.1,0.0
78.001,0.0,0.0,-0.011,0.0,3.0,0.074,-0.002,-0.017,-0.026,0.0,0.072,-0.053,-0.007,0.004,0.0,0.0,0.1,0.0
78.021,0.0,0.0,0.008,0.0,3.0,0.073,-0.002,-0.015,0.045,0.0,0.069,-0.049,-0.007,0.011,0.0,0.0,0.1,0.0
78.118,0.0,0.0,-0.002,0.0,3.0,0.064,-0.006,-0.055,-0.799,0.0,0.068,-0.046,-0.006,0.003,0.0,0.0,0.1,0.0
78.221,0.0,0.0,0.003,0.0,3.0,0.057,-0.005,-0.052,0.055,0.0,0.062,-0.052,-0.009,0.002,0.0,0.0,0.1,0.0
78.312,0.0,0.0,0.026,0.0,3.0,0.048,-0.003,-0.029,0.46,0.0,0.055,-0.055,-0.009,0.034,0.0,0.0,0.1,0.0
78.414,0.0,0.0,0.004,0.0,3.0,0.044,-0.002,-0.017,0.236,0.0,0.047,-0.057,-0.008,0.029,0.0,0.0,0.1,0.0
78.494,0.0,0.0,0.013,0.0,3.0,0.018,-0.004,-0.04,-0.447,0.0,0.042,-0.054,-0.005,0.038,0.0,0.0,0.1,0.0
78.525,0.0,0.0,-0.004,0.0,3.0,0.018,-0.004,-0.04,0.0,0.0,0.026,-0.064,-0.005,0.017,0.0,0.0,0.1,0.0
78.607,0.0,0.0,0.045,0.0,3.0,-0.003,-0.002,-0.025,0.297,0.0,0.018,-0.062,-0.003,0.071,0.0,0.0,0.1,0.0
78.645,0.0,0.0,-0.015,0.0,3.0,-0.01,-0.004,-0.039,-0.284,0.0,0.003,-0.068,0.0,0.026,0.0,0.0,0.1,0.0
78.673,0.0,0.0,0.044,0.0,3.0,-0.009,-0.005,-0.051,-0.24,0.0,-0.008,-0.067,0.003,0.074,0.0,0.0,0.1,0.0
78.751,0.0,0.0,-0.007,0.0,3.0,-0.026,-0.003,-0.026,0.5,0.0,-0.014,-0.069,0.005,0.039,0.0,0.0,0.1,0.0
78.771,0.0,0.0,0.028,0.0,3.0,-0.032,-0.003,-0.029,-0.059,0.0,-0.025,-0.066,0.008,0.06,0.0,0.0,0.1,0.0
78.834,0.0,0.0,0.003,0.0,3.0,-0.031,-0.006,-0.057,-0.557,0.0,-0.033,-0.065,0.011,0.041,0.0,0.0,0.1,0.0
78.878,0.0,0.0,0.021,0.0,3.0,-0.027,-0.004,-0.038,0.375,0.0,-0.037,-0.064,0.012,0.05,0.0,0.0,0.1,0.0
78.984,0.0,0.0,0.01,0.0,3.0,-0.031,-0.002,-0.02,0.375,0.0,-0.037,-0.058,0.014,0.042,0.0,0.0,0.1,0.0
79.016,0.0,0.0,0.002,0.0,3.0,-0.038,-0.003,-0.029,-0.183,0.0,-0.038,-0.051,0.016,0.025,0.0,0.0,0.1,0.0
79.079,0.0,0.0,0.007,0.0,3.0,-0.045,-0.003,-0.032,-0.067,0.0,-0.042,-0.048,0.016,0.018,0.0,0.0,0.1,0.0
79.132,0.0,0.0,0.017,0.0,3.0,-0.053,-0.002,-0.018,0.291,0.0,-0.047,-0.046,0.016,0.026,0.0,0.0,0.1,0.0
79.147,0.0,0.0,0.013,0.0,3.0,-0.051,-0.003,-0.03,-0.253,0.0,-0.053,-0.043,0.016,0.027,0.0,0.0,0.1,0.0
79.231,0.0,0.0,0.012,0.0,3.0,-0.061,-0.006,-0.057,-0.53,0.0,-0.056,-0.04,0.017,0.027,0.0,0.0,0.1,0.0
79.307,0.0,0.0,0.01,0.0,3.0,-0.07,-0.002,-0.022,0.689,0.0,-0.062,-0.045,0.015,0.022,0.0,0.0,0.1,0.0
79.385,0.0,0.0,0.032,0.0,3.0,-0.062,-0.005,-0.053,-0.62,0.0,-0.069,-0.042,0.016,0.052,0.0,0.0,0.1,0.0
79.402,0.0,0.0,-0.002,0.0,3.0,-0.058,-0.005,-0.051,0.045,0.0,-0.069,-0.043,0.017,0.028,0.0,0.0,0.1,0.0
79.458,0.0,0.0,0.024,0.0,3.0,-0.062,-0.002,-0.023,0.551,0.0,-0.067,-0.039,0.018,0.045,0.0,0.0,0.1,0.0
79.516,0.0,0.0,-0.003,0.0,3.0,-0.061,-0.003,-0.031,-0.16,0.0,-0.068,-0.036,0.019,0.021,0.0,0.0,0.1,0.0
79.594,0.0,0.0,0.015,0.0,3.0,-0.073,-0.002,-0.023,0.166,0.0,-0.067,-0.031,0.019,0.027,0.0,0.0,0.1,0.0
79.611,0.0,0.0,0.003,0.0,3.0,-0.074,-0.004,-0.036,-0.248,0.0,-0.073,-0.032,0.018,0.014,0.0,0.0,0.1,0.0
79.692,0.0,0.0,0.024,0.0,3.0,-0.076,-0.002,-0.02,0.317,0.0,-0.076,-0.03,0.018,0.035,0.0,0.0,0.1,0.0
79.73,0.0,0.0,0.006,0.0,3.0,-0.081,-0.003,-0.034,-0.277,0.0,-0.078,-0.028,0.019,0.026,0.0,0.0,0.1,0.0
79.797,0.0,0.0,0.012,0.0,3.0,-0.079,-0.002,-0.019,0.296,0.0,-0.082,-0.029,0.019,0.025,0.0,0.0,0.1,0.0
79.828,0.0,0.0,0.018,0.0,3.0,-0.091,-0.002,-0.024,-0.106,0.0,-0.082,-0.024,0.02,0.036,0.0,0.0,0.1,0.0
79.919,0.0,0.0,-0.002,0.0,3.0,-0.091,-0.003,-0.034,-0.205,0.0,-0.088,-0.027,0.02,0.014,0.0,0.0,0.1,0.0
79.986,0.0,0.0,0.031,0.0,3.0,-0.088,-0.005,-0.049,-0.292,0.0,-0.092,-0.025,0.02,0.044,0.0,0.0,0.1,0.0
80.004,0.0,0.0,0.001,0.0,3.0,-0.088,-0.005,-0.049,0.0,0.0,-0.092,-0.028,0.019,0.025,0.0,0.0,0.1,0.0
80.048,0.0,0.0,0.025,0.0,3.0,-0.09,-0.003,-0.032,0.33,0.0,-0.093,-0.027,0.019,0.044,0.0,0.0,0.1,0.0
80.105,0.0,0.0,0.004,0.0,3.0,-0.092,-0.002,-0.022,0.21,0.0,-0.094,-0.026,0.02,0.03,0.0,0.0,0.1,0.0
80.225,0.0,0.0,0.015,0.0,3.0,-0.102,-0.005,-0.048,-0.512,0.0,-0.095,-0.023,0.022,0.035,0.0,0.0,0.1,0.0
80.335,0.0,0.0,0.003,0.0,3.0,-0.104,-0.003,-0.031,0.326,0.0,-0.1,-0.029,0.02,0.02,0.0,0.0,0.1,0.0
80.359,0.0,0.0,0.037,0.0,3.0,-0.106,-0.003,-0.028,0.066,0.0,-0.104,-0.026,0.021,0.056,0.0,0.0,0.1,0.0
80.421,0.0,0.0,-0.004,0.0,3.0,-0.102,-0.006,-0.059,-0.631,0.0,-0.107,-0.027,0.023,0.027,0.0,0.0,0.1,0.0
80.478,0.0,0.0,0.026,0.0,3.0,-0.104,-0.003,-0.029,0.602,0.0,-0.107,-0.027,0.022,0.045,0.0,0.0,0.1,0.0
80.498,0.0,0.0,0.008,0.0,3.0,-0.108,-0.003,-0.027,0.055,0.0,-0.108,-0.026,0.024,0.036,0.0,0.0,0.1,0.0
80.62,0.0,0.0,0.011,0.0,3.0,-0.099,-0.003,-0.03,-0.065,0.0,-0.11,-0.024,0.024,0.032,0.0,0.0,0.1,0.0
80.699,0.0,0.0,0.012,0.0,3.0,-0.098,-0.002,-0.02,0.205,0.0,-0.106,-0.019,0.025,0.032,0.0,0.0,0.1,0.0
80.72,0.0,0.0,0.001,0.0,3.0,-0.096,-0.004,-0.038,-0.365,0.0,-0.104,-0.015,0.025,0.015,0.0,0.0,0.1,0.0
80.82,0.0,0.0,0.01,0.0,3.0,-0.091,-0.003,-0.027,0.215,0.0,-0.101,-0.014,0.024,0.015,0.0,0.0,0.1,0.0
80.976,0.0,0.0,0.013,0.0,3.0,-0.068,-0.002,-0.023,0.085,0.0,-0.098,-0.01,0.023,0.02,0.0,0.0,0.1,0.0
81.002,0.0,0.0,0.001,0.0,3.0,-0.067,-0.004,-0.041,-0.362,0.0,-0.084,-0.001,0.023,0.01,0.0,0.0,0.1,0.0
81.035,0.0,0.0,-0.013,0.0,3.0,-0.068,-0.003,-0.034,0.143,0.0,-0.076,-0.001,0.02,-0.019,0.0,0.0,0.1,0.0
81.067,0.0,0.0,0.023,0.0,3.0,-0.076,-0.001,-0.008,0.523,0.0,-0.073,0.0,0.017,0.009,0.0,0.0,0.1,0.0
81.195,0.0,0.0,-0.001,0.0,3.0,-0.074,-0.005,-0.047,-0.779,0.0,-0.074,-0.001,0.016,-0.001,0.0,0.0,0.1,0.0
81.22,0.0,0.0,0.016,0.0,3.0,-0.058,-0.004,-0.042,0.085,0.0,-0.074,-0.005,0.014,0.015,0.0,0.0,0.1,0.0
81.303,0.0,0.0,0.014,0.0,3.0,-0.063,-0.002,-0.018,0.493,0.0,-0.067,-0.003,0.013,0.026,0.0,0.0,0.1,0.0
81.328,0.0,0.0,-0.006,0.0,3.0,-0.063,-0.005,-0.053,-0.705,0.0,-0.066,-0.004,0.013,0.007,0.0,0.0,0.1,0.0
81.398,0.0,0.0,0.013,0.0,3.0,-0.051,-0.004,-0.041,0.242,0.0,-0.065,-0.009,0.011,0.017,0.0,0.0,0.1,0.0
81.433,0.0,0.0,0.016,0.0,3.0,-0.045,-0.004,-0.044,-0.068,0.0,-0.059,-0.007,0.012,0.031,0.0,0.0,0.1,0.0
81.458,0.0,0.0,-0.008,0.0,3.0,-0.045,-0.002,-0.018,0.52,0.0,-0.053,-0.009,0.011,0.008,0.0,0.0,0.1,0.0
81.516,0.0,0.0,0.015,0.0,3.0,-0.051,-0.002,-0.023,-0.099,0.0,-0.05,-0.005,0.011,0.022,0.0,0.0,0.1,0.0
81.595,0.0,0.0,-0.01,0.0,3.0,-0.052,-0.004,-0.036,-0.263,0.0,-0.051,-0.009,0.01,-0.002,0.0,0.0,0.1,0.0
81.621,0.0,0.0,0.024,0.0,3.0,-0.047,-0.004,-0.038,-0.04,0.0,-0.052,-0.011,0.009,0.027,0.0,0.0,0.1,0.0
81.704,0.0,0.0,0.002,0.0,3.0,-0.056,-0.002,-0.021,0.347,0.0,-0.051,-0.013,0.009,0.019,0.0,0.0,0.1,0.0
81.729,0.0,0.0,0.012,0.0,3.0,-0.063,-0.004,-0.037,-0.322,0.0,-0.054,-0.015,0.01,0.026,0.0,0.0,0.1,0.0
81.832,0.0,0.0,0.007,0.0,3.0,-0.067,-0.003,-0.03,0.133,0.0,-0.06,-0.021,0.009,0.024,0.0,0.0,0.1,0.0
81.849,0.0,0.0,0.023,0.0,3.0,-0.067,-0.003,-0.03,0.0,0.0,-0.065,-0.022,0.01,0.046,0.0,0.0,0.1,0.0
81.941,0.0,0.0,0.004,0.0,3.0,-0.058,0.002,0.019,0.99,0.0,-0.068,-0.024,0.012,0.034,0.0,0.0,0.1,0.0
81.961,0.0,0.0,0.015,0.0,3.0,-0.058,0.002,0.019,0.0,0.0,-0.065,-0.012,0.017,0.042,0.0,0.0,0.1,0.0
82.082,0.0,0.0,-0.028,0.0,3.0,-0.063,-0.003,-0.029,-0.961,0.0,-0.063,-0.007,0.018,-0.013,0.0,0.0,0.1,0.0
82.112,0.0,0.0,0.016,0.0,3.0,-0.063,-0.003,-0.029,0.0,0.0,-0.063,-0.008,0.016,0.004,0.0,0.0,0.1,0.0
82.184,0.0,0.0,0.011,0.0,3.0,-0.079,-0.004,-0.036,-0.138,0.0,-0.064,-0.009,0.014,0.011,0.0,0.0,0.1,0.0
82.204,0.0,0.0,0.011,0.0,3.0,-0.075,-0.003,-0.029,0.131,0.0,-0.072,-0.017,0.012,0.016,0.0,0.0,0.1,0.0
82.251,0.0,0.0,0.03,0.0,3.0,-0.079,-0.002,-0.02,0.181,0.0,-0.075,-0.016,0.013,0.049,0.0,0.0,0.1,0.0
82.308,0.0,0.0,-0.006,0.0,3.0,-0.084,0.001,0.013,0.67,0.0,-0.078,-0.019,0.015,0.023,0.0,0.0,0.1,0.0
82.374,0.0,0.0,0.022,0.0,3.0,-0.082,-0.004,-0.038,-1.016,0.0,-0.082,-0.013,0.017,0.042,0.0,0.0,0.1,0.0
82.422,0.0,0.0,-0.013,0.0,3.0,-0.078,-0.004,-0.036,0.024,0.0,-0.083,-0.018,0.017,0.006,0.0,0.0,0.1,0.0
82.484,0.0,0.0,0.035,0.0,3.0,-0.096,-0.003,-0.03,0.125,0.0,-0.082,-0.014,0.017,0.045,0.0,0.0,0.1,0.0
82.504,0.0,0.0,-0.012,0.0,3.0,-0.105,-0.002,-0.018,0.241,0.0,-0.09,-0.023,0.016,0.009,0.0,0.0,0.1,0.0
82.574,0.0,0.0,0.045,0.0,3.0,-0.107,-0.003,-0.034,-0.315,0.0,-0.099,-0.021,0.018,0.062,0.0,0.0,0.1,0.0
82.63,0.0,0.0,-0.008,0.0,3.0,-0.123,-0.004,-0.042,-0.17,0.0,-0.105,-0.027,0.019,0.027,0.0,0.0,0.1,0.0
82.682,0.0,0.0,0.036,0.0,3.0,-0.137,-0.002,-0.025,0.355,0.0,-0.115,-0.031,0.019,0.061,0.0,0.0,0.1,0.0
82.822,0.0,0.0,0.014,0.0,3.0,-0.148,-0.003,-0.035,-0.204,0.0,-0.128,-0.035,0.022,0.056,0.0,0.0,0.1,0.0
82.877,0.0,0.0,0.027,0.0,3.0,-0.147,-0.001,-0.011,0.484,0.0,-0.14,-0.039,0.024,0.07,0.0,0.0,0.1,0.0
82.89,0.0,0.0,0.02,0.0,3.0,-0.146,-0.004,-0.036,-0.516,0.0,-0.146,-0.034,0.029,0.071,0.0,0.0,0.1,0.0
82.924,0.0,0.0,0.002,0.0,3.0,-0.149,-0.005,-0.045,-0.173,0.0,-0.149,-0.033,0.031,0.043,0.0,0.0,0.1,0.0
82.986,0.0,0.0,0.025,0.0,3.0,-0.159,-0.004,-0.041,0.09,0.0,-0.151,-0.032,0.032,0.053,0.0,0.0,0.1,0.0
83.001,0.0,0.0,0.012,0.0,3.0,-0.155,-0.003,-0.025,0.311,0.0,-0.158,-0.033,0.033,0.042,0.0,0.0,0.1,0.0
83.05,0.0,0.0,0.03,0.0,3.0,-0.158,-0.002,-0.017,0.167,0.0,-0.159,-0.027,0.035,0.061,0.0,0.0,0.1,0.0
83.099,0.0,0.0,-0.004,0.0,3.0,-0.162,-0.004,-0.039,-0.441,0.0,-0.16,-0.023,0.036,0.027,0.0,0.0,0.1,0.0
83.156,0.0,0.0,0.024,0.0,3.0,-0.168,-0.006,-0.055,-0.329,0.0,-0.163,-0.022,0.036,0.038,0.0,0.0,0.1,0.0
83.218,0.0,0.0,0.016,0.0,3.0,-0.177,-0.006,-0.057,-0.039,0.0,-0.167,-0.025,0.034,0.035,0.0,0.0,0.1,0.0
83.276,0.0,0.0,0.032,0.0,3.0,-0.184,-0.004,-0.037,0.413,0.0,-0.174,-0.029,0.034,0.056,0.0,0.0,0.1,0.0
83.333,0.0,0.0,0.023,0.0,3.0,-0.189,-0.003,-0.031,0.118,0.0,-0.181,-0.029,0.035,0.06,0.0,0.0,0.1,0.0
83.347,0.0,0.0,0.021,0.0,3.0,-0.188,-0.006,-0.057,-0.53,0.0,-0.187,-0.028,0.037,0.06,0.0,0.0,0.1,0.0
83.41,0.0,0.0,0.018,0.0,3.0,-0.193,0.001,0.015,1.437,0.0,-0.19,-0.03,0.038,0.055,0.0,0.0,0.1,0.0
83.488,0.0,0.0,0.025,0.0,3.0,-0.203,-0.001,-0.013,-0.55,0.0,-0.193,-0.018,0.042,0.063,0.0,0.0,0.1,0.0
83.505,0.0,0.0,-0.009,0.0,3.0,-0.204,-0.001,-0.011,0.04,0.0,-0.199,-0.019,0.043,0.018,0.0,0.0,0.1,0.0
83.615,0.0,0.0,0.044,0.0,3.0,-0.218,-0.003,-0.028,-0.349,0.0,-0.202,-0.011,0.044,0.058,0.0,0.0,0.1,0.0
83.646,0.0,0.0,-0.007,0.0,3.0,-0.218,-0.003,-0.027,0.015,0.0,-0.211,-0.017,0.043,0.016,0.0,0.0,0.1,0.0
83.656,0.0,0.0,0.056,0.0,3.0,-0.218,-0.003,-0.027,0.0,0.0,-0.216,-0.012,0.043,0.074,0.0,0.0,0.1,0.0
83.76,0.0,0.0,-0.008,0.0,3.0,-0.234,-0.003,-0.031,-0.071,0.0,-0.218,-0.013,0.044,0.028,0.0,0.0,0.1,0.0
83.85,0.0,0.0,0.039,0.0,3.0,-0.244,0.003,0.027,1.17,0.0,-0.227,-0.013,0.044,0.059,0.0,0.0,0.1,0.0
83.961,0.0,0.0,0.017,0.0,3.0,-0.242,-0.005,-0.047,-1.498,0.0,-0.235,-0.007,0.048,0.054,0.0,0.0,0.1,0.0
83.976,0.0,0.0,0.01,0.0,3.0,-0.237,-0.003,-0.035,0.257,0.0,-0.239,-0.011,0.047,0.036,0.0,0.0,0.1,0.0
84.09,0.0,0.0,0.04,0.0,3.0,-0.235,-0.004,-0.038,-0.066,0.0,-0.239,-0.006,0.048,0.066,0.0,0.0,0.1,0.0
84.116,0.0,0.0,-0.001,0.0,3.0,-0.236,-0.004,-0.044,-0.126,0.0,-0.238,-0.006,0.048,0.032,0.0,0.0,0.1,0.0
84.212,0.0,0.0,0.032,0.0,3.0,-0.228,-0.005,-0.053,-0.177,0.0,-0.237,-0.004,0.048,0.052,0.0,0.0,0.1,0.0
84.331,0.0,0.0,0.011,0.0,3.0,-0.216,-0.004,-0.039,0.276,0.0,-0.234,-0.004,0.047,0.038,0.0,0.0,0.1,0.0
84.419,0.0,0.0,0.024,0.0,3.0,-0.196,-0.003,-0.03,0.176,0.0,-0.226,0.003,0.047,0.047,0.0,0.0,0.1,0.0
84.494,0.0,0.0,-0.002,0.0,3.0,-0.183,-0.003,-0.027,0.061,0.0,-0.212,0.012,0.048,0.019,0.0,0.0,0.1,0.0
84.517,0.0,0.0,0.004,0.0,3.0,-0.18,-0.006,-0.058,-0.613,0.0,-0.197,0.02,0.046,0.005,0.0,0.0,0.1,0.0
84.644,0.0,0.0,-0.0,0.0,3.0,-0.149,-0.007,-0.066,-0.151,0.0,-0.188,0.018,0.041,-0.011,0.0,0.0,0.1,0.0
84.669,0.0,0.0,0.03,0.0,3.0,-0.142,-0.003,-0.031,0.686,0.0,-0.168,0.025,0.037,0.022,0.0,0.0,0.1,0.0
84.756,0.0,0.0,-0.02,0.0,3.0,-0.116,-0.005,-0.047,-0.306,0.0,-0.154,0.027,0.034,-0.021,0.0,0.0,0.1,0.0
84.77,0.0,0.0,0.019,0.0,3.0,-0.112,-0.005,-0.048,-0.033,0.0,-0.134,0.034,0.031,0.003,0.0,0.0,0.1,0.0
84.832,0.0,0.0,-0.02,0.0,3.0,-0.091,-0.006,-0.06,-0.24,0.0,-0.122,0.03,0.026,-0.035,0.0,0.0,0.1,0.0
84.893,0.0,0.0,0.03,0.0,3.0,-0.093,-0.003,-0.03,0.612,0.0,-0.105,0.033,0.021,0.01,0.0,0.0,0.1,0.0
84.921,0.0,0.0,-0.02,0.0,3.0,-0.084,-0.004,-0.04,-0.209,0.0,-0.097,0.028,0.018,-0.025,0.0,0.0,0.1,0.0
85.01,0.0,0.0,0.027,0.0,3.0,-0.075,-0.003,-0.03,0.202,0.0,-0.089,0.027,0.015,0.014,0.0,0.0,0.1,0.0
85.065,0.0,0.0,-0.012,0.0,3.0,-0.065,-0.005,-0.048,-0.355,0.0,-0.08,0.024,0.014,-0.008,0.0,0.0,0.1,0.0
85.131,0.0,0.0,0.012,0.0,3.0,-0.056,-0.002,-0.023,0.494,0.0,-0.072,0.021,0.011,0.009,0.0,0.0,0.1,0.0
85.154,0.0,0.0,-0.001,0.0,3.0,-0.059,-0.004,-0.041,-0.356,0.0,-0.063,0.021,0.01,0.004,0.0,0.0,0.1,0.0
85.254,0.0,0.0,-0.003,0.0,3.0,-0.054,-0.003,-0.031,0.188,0.0,-0.06,0.014,0.008,-0.003,0.0,0.0,0.1,0.0
85.382,0.0,0.0,0.02,0.0,3.0,-0.044,-0.001,-0.011,0.402,0.0,-0.056,0.012,0.007,0.024,0.0,0.0,0.1,0.0
85.489,0.0,0.0,-0.008,0.0,3.0,-0.053,-0.006,-0.058,-0.94,0.0,-0.049,0.013,0.008,0.007,0.0,0.0,0.1,0.0
85.51,0.0,0.0,-0.002,0.0,3.0,-0.053,-0.001,-0.007,1.022,0.0,-0.051,0.001,0.005,-0.001,0.0,0.0,0.1,0.0
85.589,0.0,0.0,0.034,0.0,3.0,-0.063,-0.001,-0.008,-0.025,0.0,-0.051,0.004,0.006,0.046,0.0,0.0,0.1,0.0
85.614,0.0,0.0,-0.024,0.0,3.0,-0.068,-0.003,-0.029,-0.414,0.0,-0.057,-0.004,0.007,-0.001,0.0,0.0,0.1,0.0
85.723,0.0,0.0,0.036,0.0,3.0,-0.083,-0.004,-0.042,-0.266,0.0,-0.062,-0.007,0.007,0.046,0.0,0.0,0.1,0.0
85.816,0.0,0.0,-0.004,0.0,3.0,-0.101,-0.003,-0.032,0.204,0.0,-0.073,-0.02,0.007,0.025,0.0,0.0,0.1,0.0
85.844,0.0,0.0,0.044,0.0,3.0,-0.101,-0.001,-0.014,0.361,0.0,-0.088,-0.027,0.009,0.075,0.0,0.0,0.1,0.0
